Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kuwait,GDP per capita (constant 2010 US$),,,,,22580.7134471813,29651.9977149125,32399.1606338947,33683.477242346,32930.441022006,32630.9226913432,32746.2341613692,31168.8628946612,31662.8115135271,30825.8794337865,30891.2947717388,35309.7692921799,37986.1123734639,40476.2906845446,41160.9882077041,41132.1783592211,39859.8676563437,35123.232660564,32568.7481501667,33427.8619060119,33009.0231994888,31082.351078872,30282.4710140979,29315.1960719019,29134.31663339,27244.4685667001,26664.6310993849,25777.5666177048,23929.4808797936,24871.8102240981,26787.5322941196
Kyrgyz Republic,GDP per capita (constant 2010 US$),1153.02506090983,1160.67607577169,1203.48194397682,1089.90835193265,928.315516477913,784.578290922345,627.216680815773,587.305132441083,619.672853673846,671.253006918576,675.060368517875,689.417408624516,718.337256607741,749.419684532912,742.443593079652,786.351719065766,831.484217939125,820.715874780546,837.133691709415,900.025398426325,966.415236362886,982.377047101777,966.150605989873,1011.31539936475,993.737295747159,1080.54809182803,1101.70519073562,1121.08269123697,1146.10307377304,1177.4385849811,1197.61057003683,1226.82430631544,1102.664220604,1151.09662511884,1211.73881927528
Lao PDR,GDP per capita (constant 2010 US$),551.043884132375,611.448911361685,634.159433413378,643.104785386225,660.42244308674,680.929903406131,717.698824983178,749.535407240588,782.956940660853,819.440195910706,836.302324148372,881.754386051151,917.288738350594,954.43039795039,995.341680700784,1040.33331842283,1091.30085775212,1151.9302518387,1231.51904135673,1304.29240356805,1384.68944105431,1466.0890868897,1567.57762793067,1669.06641495608,1777.41021331108,1893.32662705338,2009.82553356013,2125.45905698314,2240.41634657505,2358.37266397522,2467.95576150974,2564.0196538036,2539.12452453054,2566.27742235222,2599.20507886835
Latvia,GDP per capita (constant 2010 US$),,,,,,,,4969.82307985825,5156.19509655969,5668.0600072591,6084.28501085339,6303.07485521062,6725.33754041856,7243.56297995178,7847.64536792469,8591.26791254397,9405.06172211095,10526.4522506693,11895.2750583575,13185.0693240034,12891.4423439709,11237.1089285212,10962.2315251539,11450.9767983716,12410.3652614992,12795.8782909892,13162.6545599056,13786.4567953114,14242.5726741319,14845.3348946383,15558.6917797211,16069.8404323203,15826.4126578529,16609.0751464608,16947.2926243787
Lebanon,GDP per capita (constant 2010 US$),3931.18566286696,2218.48987661479,2753.854252138,4033.58923115698,4597.99064378459,4995.11878216116,5303.67241017604,5543.75915928187,6055.33654130333,6010.00783362509,6124.11395872503,5989.81774781375,5970.97454633499,6103.39431138839,6230.74603435432,6348.80648470535,6669.25306911369,6747.71185958088,6740.74187759724,7230.85858892233,7760.76584712308,8445.10247048695,9037.08580895655,9026.47172275478,9019.69822932756,8539.56607836072,7921.08023568609,7802.75136773923,8101.70966847538,8374.74035911015,8435.63735413766,8081.74334372685,6485.72603995421,6107.45470917147,
Lesotho,GDP per capita (constant 2010 US$),496.701081557121,515.566336340076,537.03818115625,564.870991858609,594.738778167471,606.806629520103,634.623078286444,647.56474361639,676.457631899486,695.294149375965,701.341952424599,701.640229122629,727.232834451414,752.816299991053,759.001500997639,795.403735987878,811.979999157872,843.50608938743,879.473620724678,913.216940704363,958.066562299376,939.37286909123,982.205120997571,1019.99788573542,1075.61759218895,1084.75099838089,1092.08847278195,1113.86863173964,1140.38182437513,1090.98451594665,1061.4324235502,1040.21866526524,969.395952585626,972.692203701679,968.108194232948
Libya,GDP per capita (constant 2010 US$),,,,,,,,,,,,10979.9059139428,11170.1299869712,10721.2922788043,10364.2667758322,11423.0953055713,11628.6999712523,12673.9185468005,13191.8701385839,13729.1616841554,13418.1944362485,12561.9017839541,12925.5736807841,6734.22569620773,13263.4898391964,10666.7164202121,8057.30035871789,7867.51573102412,7639.23267283823,9968.91609175944,10595.2468300703,9278.27171013324,6431.46291117054,8347.14263069653,8150.6317132969
Lithuania,GDP per capita (constant 2010 US$),,,,,,,,4936.0202154344,5230.26019154918,5706.89526075875,6178.1238213384,6151.08296362442,6423.42067622444,6899.23683441212,7424.39482424481,8275.80344758031,8919.08174949012,9766.48764716509,10659.4002106998,11984.9232941064,12425.3980999207,10699.7894581629,11106.9502145424,12046.7213858694,12678.6926859879,13262.3344620771,13850.0001271199,14263.9645773495,14810.2517786273,15661.9962536775,16443.5852875776,17249.7184431077,17241.295231239,18233.627441788,18366.9402285404
Luxembourg,GDP per capita (constant 2010 US$),58381.7542558669,63481.5847355331,66027.0758007817,70779.9729147771,71116.9400892209,73116.1946629406,74883.1418537888,74896.0965788046,74916.5067672272,77993.0585335828,82170.2399212578,87695.33957586,92527.7118069642,94243.7073233917,96269.5793851216,97597.9969176553,100292.568479162,101222.045664401,105614.179863952,112417.878458001,110094.792338745,104574.349887682,106544.057241723,105290.249048827,104487.744238704,105338.956059283,105583.937014123,105462.012584423,108351.452158933,107142.127556443,106376.783565763,106729.024882424,104128.242111037,107792.189003826,107660.137422342
Macao,GDP per capita (constant 2010 US$),28554.4113687233,28846.0178959118,30001.3510554159,30055.4371518062,33139.8813035317,34094.6990701576,34807.215195619,35241.9836240927,34429.6613837577,33715.9400332338,31631.2419434467,30395.7768989957,31667.8611224872,32046.45053323,34083.7235037907,36992.6427385023,45563.8681956,47924.132074325,52907.3097193868,58983.6105847757,59403.9170454266,58611.7468570684,71458.0070406025,84818.7403865331,90787.6182576221,98752.3052436876,95001.4809686464,73220.6317344085,71394.8306650834,77056.6066362825,80477.6772351357,76959.2440999014,34561.9558035563,40601.2173112684,29369.5578720372
Madagascar,GDP per capita (constant 2010 US$),539.75624190566,545.684867900604,546.37119885851,496.760821501155,487.572802808544,482.641782713321,467.50089633229,460.507184024621,455.697167146491,457.77432321763,460.982138828957,467.919193146772,474.139021863369,487.661102445667,414.687336391801,442.103229596494,451.921226287615,459.774982525217,470.61858866946,483.145271327152,500.782472576402,467.115643951371,456.729207025596,451.127504578102,452.20500836447,450.412085208317,453.383414195979,455.638034528182,461.736048065177,467.655067576512,470.423898206918,478.926961296417,433.838239936144,447.784675857693,453.858172289476
Malawi,GDP per capita (constant 2010 US$),360.120370713094,348.251398367825,354.000743722362,373.477220557561,336.379017274933,363.878939328505,330.660669174577,386.700813399707,407.036655254136,414.349385180799,421.673832839215,424.940383450171,421.81945791554,391.442073183075,388.445924304327,400.300949105038,411.004079260403,412.982043144295,420.438603717709,447.922769934235,468.467373836615,492.948011658467,511.818289555674,521.899796511136,516.963207944587,529.850409467041,544.263793545252,544.276872378699,542.925736670113,549.626301333422,558.560452329935,573.400113656026,562.783038411047,563.361955900832,554.19850308816
Malaysia,GDP per capita (constant 2010 US$),3798.76788038269,4022.30346129567,4260.27310320354,4537.31842608926,4804.66587241454,5135.02333908617,5453.86021122038,5826.86150248643,6238.63859488162,6518.98561396533,5883.78760523907,6089.09691021546,6461.98091059065,6330.61810217876,6506.10749383425,6716.63248705894,7004.12651366437,7209.60554879634,7444.0147978366,7742.56560916984,7948.93487166413,7675.22579459372,8101.39412843057,8393.94951799415,8711.28188426366,8976.53121881046,9369.08713371092,9699.58490873216,9984.14766956936,10416.0249898264,10777.7492376633,11114.5427067876,10374.1900518885,10575.8768707286,11371.9701581351
Maldives,GDP per capita (constant 2010 US$),,,,,,,,5451.60547321457,5754.48942280694,6117.20814940118,6461.45013503735,6754.04394009382,6904.65232159878,6521.16629407821,6876.44358298721,7691.90169271186,8023.4956530214,6859.23014761327,8447.14527822176,8798.6045698596,9296.98964559424,8324.59197680768,8619.74837256723,9036.65116201713,8951.00614453024,9286.68453951179,9584.44337216445,9434.31190964075,9619.95460501363,9916.45175637018,10342.889121625,10753.1213223443,7013.55575015699,9807.55718851497,10964.8427044825
Mali,GDP per capita (constant 2010 US$),479.710920372917,490.82806004116,469.402492586947,514.247382144641,487.720653864995,492.820719347345,500.638059014601,494.590232227358,518.470546321486,531.57718531849,557.764341351437,573.548990141412,556.772394087957,623.266374455813,622.796722912833,658.142718840894,646.928049669041,666.794421886619,675.188949488001,676.080031793242,685.460670584505,695.394486547864,708.930473961637,708.418672500796,682.28784420824,677.86114103669,703.231034498311,723.504204968944,741.797634704951,756.428073227314,767.571595544437,779.326625004357,745.885984807342,744.7604273415,748.687541318875
Malta,GDP per capita (constant 2010 US$),8934.06932369572,9571.18564038645,10074.3043679381,10419.9564104796,10796.788979109,11168.4615563787,11689.7600483561,12344.8205468262,12727.2931759034,13295.3644072496,13886.2858327779,14455.7579665181,17189.6323276122,16860.5714873924,17164.6115362329,17746.8839106899,17652.6988138032,18133.9806256833,18521.6285342721,19338.5387460039,19948.1354169784,19573.9746792889,20557.846540639,20566.3476783023,21221.71762833,22071.1191946794,23286.1927928061,24921.6778983872,25181.3589164131,27177.9082338784,27856.7644320024,28660.0276642308,25618.8891265456,28466.4444629252,30133.0402702549
Mauritania,GDP per capita (constant 2010 US$),1430.67635716979,1461.30937871387,1398.94107338421,1382.4179140095,1355.05964255745,1377.22998273391,1290.02399163503,1377.92660566809,1429.0044767244,1340.5931452217,1342.05720226335,1354.13005864361,1265.16043771711,1224.68077955803,1215.25128221102,1271.67513101303,1303.27170531093,1384.01430940402,1601.14284952557,1533.63382946612,1490.81768157355,1452.17876639874,1448.02333687244,1463.59493742095,1481.97801812664,1499.43183932942,1522.75913424016,1562.72685253245,1541.1628934975,1595.23329239011,1628.03887169419,1670.02883946475,1612.15435782832,1609.93171540178,1650.31943622823
Mauritius,GDP per capita (constant 2010 US$),3453.72035086726,3580.40595040965,3810.48083308809,3936.7665085183,4138.34644932114,4297.40909221881,4412.9375663223,4562.74692775784,4768.68343568327,4977.19016757315,5224.18419650851,5292.86908859768,5671.0295504201,5814.74834570012,5867.77362995049,6170.64876733851,6397.59346169031,6472.87388554741,6756.22955969517,7110.69493851624,7466.69465771689,7693.76434353874,8011.45517219702,8324.78328337964,8591.96715947096,8859.2121832294,9181.61575362564,9507.87133656424,9868.32716641952,10247.6960577758,10652.4836886859,10956.9450226163,9357.30180117902,9672.94710484624,10545.3332288481
Mexico,GDP per capita (constant 2010 US$),7214.2407089447,7352.86607019656,7595.10281825512,7747.12730745125,7864.02485544242,7950.5329903421,8185.98451420089,7529.86411044143,7897.93521800911,8294.11201794147,8576.60435770606,8669.36759893714,8954.82320779411,8782.14586707613,8646.18086832736,8641.73975883169,8849.52924875646,8925.25544126425,9200.42193224414,9288.18201392369,9276.07434687431,8677.77654442644,9001.70509517276,9199.16537998372,9401.99768371815,9404.6160601296,9553.28617407601,9753.40056232226,9897.17087805932,9997.70794168625,10120.3848292553,10013.7242540995,9147.07274359347,9525.42971880488,9755.616872671
"Micronesia, Fed. Sts.",GDP per capita (constant 2010 US$),2383.59720798169,2421.52585998902,2466.07634535317,2601.12356651626,2640.53820564536,2771.01272596413,2684.94359043342,2834.63012320213,2733.10062796597,2559.40944203343,2625.91521119573,2658.8325996376,2783.11617688558,2837.37254819023,2851.77205057009,2901.44991985215,2821.34187864956,2891.87328761566,2906.26900346369,2872.93413245672,2825.09585444952,2878.11138616251,2950.79872636978,3036.44849382715,2970.26518835138,2851.03543413615,2774.69471408479,2891.32210264749,2905.06145189951,2969.33933403314,2962.23858125628,2984.93012390233,2913.21837338295,2794.78641596039,2752.33899601901
Moldova,GDP per capita (constant 2010 US$),,,,,,,,1512.15719553034,1426.13937525068,1454.99997659459,1360.36052583295,1316.60570867881,1347.09284048658,1432.4652898532,1547.77777494603,1654.58390396924,1781.42574569406,1919.69798541713,2017.44263399678,2082.78652863096,2249.52175381461,2117.22203144822,2269.80968522789,2403.26053877799,2389.40091550193,2606.19306603964,2738.16197358831,2749.91303825395,2911.33776696462,3085.73889386565,3268.42596665742,3439.12963997156,3189.33637655884,3661.30346573435,3473.70890038398
Mongolia,GDP per capita (constant 2010 US$),1829.6376011122,1863.7938370786,1770.5410445345,1588.22262600633,1417.74202320443,1352.36819456567,1362.50907576275,1431.46092338328,1446.87830797048,1487.64557874887,1522.38979471351,1554.0519720975,1557.438440439,1589.40371793915,1649.93882457851,1750.19045810664,1919.75715338513,2041.86849441756,2197.69478332744,2400.22509347223,2585.82477895701,2521.59452857906,2646.56167706603,3057.31725537741,3374.4383836637,3697.60134052409,3909.91332022597,3919.35121410276,3892.65220459265,4023.78562383189,4242.30022232486,4385.11167749997,4106.60268415944,4107.18372164607,4242.1169370384
Montenegro,GDP per capita (constant 2010 US$),,,,,,,,,,4488.79251659486,4723.1411649767,4290.89483384508,4431.59838848296,4462.34780507364,4529.12117825919,4623.0738928582,4819.14559618173,5013.19354613732,5435.88366763064,5798.06224980216,6205.81833214132,5833.65680393684,5982.19647463471,6168.84548867328,5995.77163480183,6202.50378943662,6307.01559868803,6517.18961381857,6707.84725932128,7023.43051268611,7381.80417286363,7684.18036247051,6515.53374505326,7390.30464581964,7879.49013164319
Morocco,GDP per capita (constant 2010 US$),1638.86462402344,1655.48596191406,1682.328125,1773.41394042969,1707.84753417969,1668.37475585938,1817.06225585938,1692.84692382813,1873.54602050781,1816.91381835938,1920.1328125,1925.39514160156,1948.3544921875,2070.84765625,2120.13110351563,2222.93701171875,2295.01538085938,2336.50341796875,2484.97436523438,2536.77734375,2646.06469726563,2709.4091796875,2766.921875,2879.94409179688,2927.29052734375,3006.31665039063,3047.130859375,3139.22827148438,3116.56298828125,3234.75146484375,3296.19409179688,3355.61303710938,3081.36743164063,3290.60400390625,3291.87866210938
Mozambique,GDP per capita (constant 2010 US$),205.186893909105,216.339546180476,214.957611413287,221.258991441325,203.863510308851,219.290235133476,222.547808740106,217.624984960873,234.709168550529,254.242410689324,272.861445768256,297.49224526501,293.708858339491,321.038600732484,341.966122232554,356.119926398802,374.405539872546,389.080270128398,415.99605072887,436.684079296707,456.517711233298,472.574658533305,489.406986459816,510.514733943897,531.309361016259,551.110608906043,573.995950317096,594.226917756451,597.944980574665,601.362056353415,604.007560604628,600.403365932758,576.223508810555,573.113052750624,580.731098874052
Myanmar,GDP per capita (constant 2010 US$),198.356768854171,186.877962390533,190.01223798799,189.28221112533,195.105100262009,207.488609926598,218.683873717288,231.467531644775,243.856492677182,255.346320174391,266.75794685363,285.997972483964,318.006931888885,353.951576858536,391.415826222204,438.061206261353,493.697580868898,556.142141483774,625.379986202777,698.365549587792,771.186104754434,846.491126504169,924.649757450954,986.127097743421,1041.22589125135,1113.92742364195,1195.25728300762,1224.5623682428,1342.58653650353,1409.03375145116,1488.53054947365,1577.8027436178,1616.20853069741,1317.45304042813,1347.46357083207
Namibia,GDP per capita (constant 2010 US$),3116.10675582717,2976.59318780293,2857.94726113739,2989.54154092052,3103.4702352807,2957.04655596829,2914.36067814974,2939.49128766475,2951.13577327457,2997.24994337801,3019.73598717866,3047.18632459505,3082.75924729664,3056.46772269874,3148.35281570109,3235.74677885275,3587.83877162516,3634.62037291116,3845.28842384689,4001.70904003127,4053.22005134037,4007.48531753122,4186.04220102316,4330.94408551987,4476.41441125472,4648.31721122161,4846.88957442448,4965.67282931154,4880.44510069008,4746.18339074779,4714.45257924139,4596.61963564645,4152.18069999648,4228.78499651537,4358.13764248623
Nepal,GDP per capita (constant 2010 US$),403.860343949256,412.007349278467,420.743119934241,436.104166826232,441.482181014886,446.293524286047,471.274263731444,476.453192409029,491.302772418009,505.774407051952,511.052968269886,523.882609306177,546.931625199911,564.075426345983,556.368231430529,570.419574236416,589.757615387869,603.748847185207,618.559292191022,635.000082542988,669.556541727659,696.142767156907,726.055278881172,748.012494154681,781.103872493248,807.136940579955,853.148050153495,882.307663457577,878.15038851576,946.042557935178,1006.60690912742,1061.48627770693,1018.10791290293,1042.9739742126,1083.03454999808
Netherlands,GDP per capita (constant 2010 US$),28964.021267438,30063.370768457,31106.0519601296,31614.6528926889,31911.8353719116,32088.7065995431,32840.2781037327,33696.7438281983,34715.1616306125,36032.0402458477,37480.7094477732,39106.3881617199,40456.9422374474,41087.042173269,40914.3255026768,40785.1222216206,41450.4042697266,42201.7754133082,43592.3027449221,45138.678436798,45939.1481987846,44027.6025577706,44390.5044098134,44869.3129413094,44242.9735261304,44055.3042590473,44521.8945390276,45193.4032187971,45938.7850440865,46997.3454541962,47826.8191172843,48443.7320540283,46303.21886247,48301.528960019,49979.8526959877
New Caledonia,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,32428.5721129183,,,,,,,
New Zealand,GDP per capita (constant 2010 US$),26659.7448534606,26574.8967962243,26371.0033166896,24849.7440765574,24861.2171393775,26150.3483308415,27126.0725917477,27994.0370119089,28550.7536660054,28764.4002006833,28755.2384481844,30142.1282307149,30825.9567973652,31690.0970064239,32612.4712116485,33487.0922497671,34342.1536966089,35095.3631606728,35640.3844578991,36391.8965409593,35647.4675995393,35253.3134781052,35374.9254223476,35886.1372597202,36501.1838580464,37223.3066448715,38005.28193021,38630.7265886928,39208.7676333129,39751.6136157315,40422.3457941784,40757.3681518167,39607.8789270066,41481.9867434011,42271.7147232417
Nicaragua,GDP per capita (constant 2010 US$),1324.98823310467,1271.640424952,1241.3997964367,1210.56869762367,1187.82809825672,1157.14949707576,1170.28834125593,1214.09974630848,1266.85527142916,1294.6248082111,1321.46499629126,1393.34448741457,1429.72851313553,1452.34655812749,1444.86480449478,1463.46067219869,1523.12944801167,1568.42240380823,1611.36706792964,1669.72735243965,1702.72475403436,1622.99044534339,1669.94676709254,1749.50651217786,1835.94983685774,1898.45751567407,1960.70266106062,2025.32726145896,2087.68769001084,2153.60380417758,2052.13590174056,1965.2779064393,1904.28436642011,2072.28753286184,2119.74309778536
Niger,GDP per capita (constant 2010 US$),492.206712725155,481.988973661996,461.215528155349,445.149491118768,440.13979819939,427.845764486043,421.998870543078,418.244113292917,404.8044653303,397.505233908335,422.620105764055,407.554434029855,389.077522980843,403.176623571182,408.571358118089,403.064199441519,390.424823548005,404.280568926605,413.05596020411,410.803308088987,426.60568043061,419.173248798882,438.463882756779,432.297562314457,460.032236631093,466.333676001327,478.855153876499,481.111301119154,489.433812337937,494.616648034544,510.573131003546,520.919400175727,519.678795257985,507.711131655296,545.464223415512
Nigeria,GDP per capita (constant 2010 US$),1488.17710009284,1477.61224633853,1608.77988597578,1573.70256576737,1605.54846077618,1533.18399524675,1467.09221759426,1429.01236061551,1451.81986490287,1457.22819063796,1457.70140400822,1429.40588123734,1462.53629195275,1508.55389487,1693.74606889937,1769.88259499167,1882.18236649766,1950.12276205561,2013.27441764528,2088.60485196107,2170.05925451045,2281.38680706176,2397.32402953237,2455.74698963536,2490.2136142182,2585.64771859088,2677.49412204549,2679.55476480921,2570.96027836553,2527.00012036433,2512.0809827586,2505.46274518312,2401.18390022989,2429.58578108445,2449.58847573807
North Macedonia,GDP per capita (constant 2010 US$),,,3568.0635685747,3360.19536521454,3168.62731208797,2962.97823069468,2932.07935901595,2897.19376746554,2916.44329957259,2954.5238308875,3038.13983382569,3154.84918240006,3283.37934095351,3169.32514368931,3240.11064526089,3301.31361922323,3445.80843699925,3600.95390451686,3779.67672714493,4017.79390926417,4230.73498999821,4207.80679229371,4339.9663336969,4433.88946223239,4408.29842132998,4530.68414622156,4687.29849775791,4861.55615984223,4994.56120070716,5043.6945185295,5184.69680504137,5386.2027499932,5067.21588735157,5365.47609852695,5500.39905918291
Norway,GDP per capita (constant 2010 US$),48855.8114061805,49159.7036154895,49937.4557760277,51233.0361138797,52758.9452456296,53938.0213173081,56343.0105413415,58380.568466728,61005.9083469607,63882.4765007625,65197.9463149391,66094.7354617268,67846.5968530147,68899.5269042015,69472.9836723066,69719.312268163,72091.0132971416,73524.2549173583,74729.7632130497,76115.7066720983,75535.2117892008,73141.3073422967,72804.3956195341,72660.6754085214,73661.6785918009,73515.9144885958,74180.323865677,74809.9658049898,75017.4944737055,76247.4116556881,76373.6474592839,76712.2871258373,75287.2059530897,77805.007548197,79638.7514188009
Occ.Pal.Terr,GDP per capita (constant 2010 US$),,,,,,,2137.37876632614,2189.26768299237,2118.83537732076,2323.21480958191,2589.21517499301,2732.88101414428,2436.00300874047,2153.45985568006,1836.96556482742,2041.59223117565,2426.41565630382,2632.24627423958,2540.26763083127,2569.98434108953,2685.98601828464,2840.01594969395,2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3051.48607007995,3095.49981243601
Oman,GDP per capita (constant 2010 US$),16189.1304498526,17138.086185099,16255.5858661614,16418.084459614,16992.1872646587,17265.5024151856,17415.1535578104,17957.1559095691,18191.9220184326,18983.4732719427,19193.2909672947,18983.1838884442,19953.6751804852,20581.2636060941,20109.0545563731,19347.5235160853,19301.8067105688,19418.0150470802,20097.9004025076,20629.8433742336,21939.8474441524,22879.5051595214,21782.7993849554,20142.1570523789,19888.7538617435,19387.0827691562,18694.3109518924,18777.4330589162,18799.808451388,18260.005074704,18256.6531453301,18044.2704535008,17662.242841682,18300.7619953758,18856.8752373478
Pakistan,GDP per capita (constant 2010 US$),840.841972862483,853.28406622046,862.416479655436,877.264222732068,920.377136795254,912.896705678266,919.915324570931,937.479144320454,953.425313167558,935.188280057394,931.706712183853,938.592152476364,948.938461456233,952.74779690429,952.448067049918,985.653567432547,1036.6088290344,1080.60473695237,1120.58533734708,1149.8512780053,1144.2102431616,1150.67199084941,1143.11786454657,1150.00271747119,1169.1230422766,1201.90825152423,1240.48943795561,1282.44302583998,1337.12324109653,1377.96953772468,1440.42525197924,1452.85142930928,1409.6974610352,1473.86475343111,1535.71790921163
Palau,GDP per capita (constant 2010 US$),,,,,,,,,,,,,11392.0359999667,12063.3178095955,12480.6339848189,12055.7310507973,12624.0157080405,13174.2053770149,13262.5460889818,13707.3665101138,13093.3085193885,12409.7022794787,12628.3658928851,13693.9894748667,14151.1286282104,13780.0546089266,14654.7603916932,15761.3633809149,15728.7760088431,15069.4663574461,15062.9567623759,15078.7089537793,13662.754094839,11806.8916100821,
Panama,GDP per capita (constant 2010 US$),4929.41038264412,4900.56550788721,5186.2505696768,5556.63318331846,5889.18003302269,6083.96584700876,6130.67267462419,6112.47278093518,6234.36132989152,6504.8275572424,6843.98683966041,6972.06008383013,7021.54644978138,6925.07864600125,6943.42605527968,7097.57755619612,7486.27674392646,7872.78549252023,8394.74579979283,9228.0725827136,9952.91683181628,9895.25479224462,10286.2031216902,11248.0034164618,12130.2286416686,12741.3804471235,13155.4536707181,13669.5594424097,14099.9363233454,14634.8425025331,14922.1299997158,15166.880907114,12307.2592109457,14069.8794111579,15388.0558729164
Papua New Guinea,GDP per capita (constant 2010 US$),2095.79897337926,2019.68844231377,1907.7339634255,2023.87209766088,2223.03164622587,2532.80436279852,2586.80074960353,2411.85804071676,2506.38184348418,2323.77373217403,2158.56073634705,2123.18691364337,1999.96960896241,1930.87411889995,1864.3024225845,1842.61321353466,1831.94380997487,1886.52777593217,1926.51350862761,2013.19628464998,1946.2287564406,2016.18488283347,2154.69471408179,2116.22471446652,2154.10019759725,2177.07091391203,2408.10859590806,2502.07374624489,2575.06782209495,2603.01534652094,2536.08349331639,2590.49423611278,2455.14563769393,2408.24912014633,2471.04975052458
Paraguay,GDP per capita (constant 2010 US$),3827.57337659964,3982.33957687508,4036.31370832231,4068.28377660101,4031.80763073987,4125.54753798032,4239.49093673069,4421.90086403875,4388.78838824663,4473.73406015658,4381.15834147534,4233.10971718983,4056.23034675612,3954.69310775788,3897.77490678124,4015.49241096182,4129.76244895856,4171.23650796628,4326.09979399693,4515.39015648211,4761.86972347373,4701.606997304,5163.46534706101,5315.3828748572,5207.01651127359,5561.53693078177,5774.57148753623,5861.38972416093,6025.08425768364,6226.67249000999,6338.50051617107,6229.21196026985,6095.3787181181,6259.72574093859,6193.36175156423
Peru,GDP per capita (constant 2010 US$),3382.70150114643,2900.30972259634,2695.37329981059,2697.37262248417,2628.75342696635,2711.69095756328,2985.85323822415,3146.04489887923,3174.60026879642,3319.16914574399,3248.18456761171,3242.23890580058,3279.35518114583,3255.59003143689,3392.99449318554,3497.35764900126,3635.15746299423,3828.85243884211,4083.20490125329,4397.05081351465,4764.07014037248,4782.54944538907,5142.01397641574,5421.33383678305,5701.60388819626,5977.18223427784,6056.03329741704,6180.11879937394,6337.58001187484,6400.03774661119,6530.42250235755,6550.44751849538,5754.31017208715,6446.89324991919,6554.96056212326
Philippines,GDP per capita (constant 2010 US$),1665.44515237516,1728.0994087964,1739.94518885721,1691.65793313521,1659.14491959379,1655.84268183623,1688.23248597413,1725.50238293059,1782.99444317067,1829.71862243648,1776.98454429449,1794.12979313758,1831.69920990202,1848.01494039448,1877.5616552606,1933.64798204341,2020.12970274125,2079.33183165798,2149.00626997811,2246.6898901046,2300.85610794326,2291.62276240906,2415.7835781184,2464.68435056177,2589.13440056441,2717.67977988136,2843.84360745638,2974.29692047629,3130.91064471274,3289.47227216562,3439.1005276189,3589.6136409773,3195.53888662755,3328.0423592686,3527.98115676127
Poland,GDP per capita (constant 2010 US$),,,5111.3453296443,4735.9276980893,4840.16858549117,5008.34908886395,5262.31523522496,5628.44623895876,5968.11435672164,6348.84121749564,6641.0853123273,6950.79773500139,7344.12076059522,7438.60343541903,7593.55965522649,7864.51826399203,8261.2274414471,8554.69389731032,9084.94921446234,9731.76945440355,10139.1191437268,10419.2148703063,10755.6564372745,11291.9035865592,11466.4159300003,11571.6148487478,12024.6095070994,12560.051419682,12936.5732568387,13599.8180191148,14408.384388723,15053.2393552684,14774.989199307,15850.2925402206,16704.943397031
Portugal,GDP per capita (constant 2010 US$),13122.4021364501,13987.9651374039,14572.2883800743,15243.9300420508,15421.9948914487,15088.4139631035,15193.0547380182,15788.983105782,16280.9371518353,16921.7219436809,17645.9058269451,18231.8397637454,18795.0311479834,19025.6956905388,19067.6554332118,18819.4437376393,19110.3208431632,19224.0346513314,19501.2330070103,19950.8440966199,19985.6983319711,19343.2800499088,19670.3610686333,19365.1816488681,18654.9575281944,18584.5540451703,18833.0518281692,19250.1065376852,19700.9100016775,20441.4858041084,21057.6174784232,21617.411624379,19802.2290212165,20835.1089275313,22112.7437601324
Qatar,GDP per capita (constant 2010 US$),,,,,,,,,,,,,52157.7633475495,51565.0475548591,52606.1781648032,51987.0992909458,59634.733773585,58757.9926687326,61985.6992317129,60261.4317478575,60478.9035175353,60730.1247769397,68253.0658889652,73493.2689544236,72870.3737957496,72012.5495510667,69723.7273748036,66984.9102002396,64233.2622149736,60551.0200448825,60080.696551117,59672.641552652,58476.1994291413,61000.977393606,63782.5102627249
Romania,GDP per capita (constant 2010 US$),,,5017.16180736168,4407.15313201792,4057.25868848947,4124.89800312827,4293.32368929693,4570.18551158017,4762.47709727161,4544.60660829731,4461.58464523397,4451.76244188002,4567.24005700946,4873.09321918733,5246.17087345816,5407.85596292838,6005.91687643738,6325.22181426913,6873.66129476281,7480.58140810961,8314.23302727596,7921.22067865686,7657.54301644562,8042.90408895343,8234.305286922,8287.2503466763,8661.12275559441,8976.95523628605,9286.59692405866,10106.0184481755,10778.449248216,11252.8865517098,10898.9223283807,11617.9906328326,12279.5695705611
Russian Federation,GDP per capita (constant 2010 US$),,8105.89501953125,7849.51904296875,7432.021484375,6345.912109375,5798.91455078125,5071.74267578125,4862.646484375,4686.86279296875,4760.33935546875,4515.50927734375,4819.38037109375,5323.66650390625,5618.95556640625,5910.171875,6370.45361328125,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9124.474609375,9475.6904296875,9621.517578125,9520.9482421875,9313.021484375,9313.9755859375,9473.1875,9739.908203125,9958.4697265625,9714.3837890625,10301.6650390625,10078.900390625
